DATE,LGA_CODE,LGA Name,"Agriculture, forestry and fishing (%)",Mining (%),Manufacturing  (%),"Electricity, Gas, Water & Waste Services (%)",Construction (%),Wholesale trade (%),Retail trade (%),Accommodation and food services (%),"Transport, Postal and Warehousing (%)",Information media and telecommunications (%),Financial and insurance services (%),"Rental, Hiring, & Real Estate Services (%)",Professional Scientific & Technical Services (%),Administrative and support services (%),Public administration and safety (%),Education and training (%),Health care and social assistance (%),Arts and recreation services (%),Other services (%),Total persons employed (no.)
2016,32250,Carpentaria (S),18.3,0.5,1.1,1.5,8.2,1.7,6.5,8.1,5.4,0.4,0.4,0.5,0.4,3.4,14.5,9.2,10.1,0.5,2.2,813
2016,32260,Cassowary Coast (R),21.8,1.8,7.8,1.1,6.3,1.5,9,6.3,4.3,0.4,1.1,1,2.7,2.9,5,7.9,9.2,1.1,3.7,12084
2016,32270,Central Highlands (R) (Qld),12.8,24.3,2.2,1.1,5.2,2.4,8.1,6.3,4.2,0.4,0.9,1.6,2.4,2.8,4.1,7.9,5.2,0.5,4.2,13460
2016,32310,Charters Towers (R),12.4,9.6,2.9,0.6,5.8,1.8,9.7,6,3.8,0.5,0.9,1,1.9,2.3,6.5,13.6,11.7,0.9,4,4579
2016,32330,Cherbourg (S),,,,,,,,,,,2.4,,,,31.5,22.8,22.8,,15,127
2016,32450,Cloncurry (S),11.5,25.5,1.8,0.4,7,1.3,5.5,4.1,9.9,0.5,0.9,0.5,0.9,2.4,9.3,6.5,4.7,0.5,3.1,1520
2016,32500,Cook (S),13.5,1.3,0.9,1.3,10.8,0.4,7,12,2.8,0.2,0.3,0.4,2.2,3.6,10.3,9,11.4,3,4.3,1707
2016,32600,Croydon (S),40,3.6,,,10,,3.6,2.7,,,,,,,26.4,10.9,4.5,,,110
2016,32750,Diamantina (S),31.7,,1.8,,6.1,,2.4,10.4,,,,,1.8,3,24.4,4.3,3,1.8,,164
2016,32770,Doomadgee (S),2.2,,,,2.9,,7.2,1.1,,,,,1.1,,20.4,28,16.8,,17.6,279
2016,32810,Douglas (S),3.6,0.9,4.2,0.6,6.8,0.7,9,24.5,7.2,0.6,0.8,2.2,3.2,7.5,4.3,6,7.5,2.1,3.4,5509
2016,33100,Etheridge (S),45.6,0.8,0.8,0.8,4.7,,2.8,7.8,3.9,,,,3.9,2.8,13.9,4.7,4.2,,0.8,360
2016,33200,Flinders (S) (Qld),35.2,0.9,1.4,1.5,4.3,1,7,4.9,8.2,,0.6,0.4,0.9,2,12.7,5.5,4.7,0.4,2.5,795
2016,33220,Fraser Coast (R),2.7,1.8,5.5,1.5,8.7,1.5,12.3,8.6,3.9,1,1.2,1.7,3.3,3.4,6.2,9.7,17.8,0.9,4.1,32271
2016,33360,Gladstone (R),1.9,3.6,13.6,2.9,11,2,9.6,6.8,8.1,0.4,0.9,1.7,5.8,3.1,4.4,7.9,7.7,0.7,3.6,27074
2016,33430,Gold Coast (C),0.5,0.7,5.4,0.6,11.5,2.4,11.2,9.7,3.8,1.6,2.6,3,6.1,4.3,4.3,8.1,12.4,3,4,260548
2016,33610,Goondiwindi (R),27.6,0.8,3.4,1.1,7.2,2.7,9.9,5.8,4.2,0.5,1.3,0.7,3.3,2,3.5,8.3,9.2,0.5,4,4855
2016,33620,Gympie (R),8.9,2.1,8.7,0.9,9.3,2.3,11.4,6.3,4.5,0.8,1,1.6,3.6,3.2,5.1,8.9,11.5,0.9,4.3,17499
2016,33800,Hinchinbrook (S),16.9,1.8,12.4,0.9,5.3,1.5,9.1,5.8,2.8,0.4,1.7,0.7,3.4,2.5,5.9,8.9,11.3,0.6,3.8,4562
2016,33830,Hope Vale (S),1.3,10.4,,,3,,2.2,,,,,,,4.8,32.6,8.3,9.1,1.7,20.9,230
2016,33960,Ipswich (C),0.8,0.9,10,1.3,8.4,3.2,10.5,5.5,6.5,1,2.5,1.6,4.4,3.4,9.1,8.1,13.2,1,3.9,84285
2016,33980,Isaac (R),10.4,37.7,3,1.1,3.5,1.3,5.1,6.5,4,0.2,0.3,1,1.4,3.6,4.1,6.6,3.9,0.6,3.1,9972
2016,34420,Kowanyama (S),2.6,,,,5.7,,5.3,1.3,1.8,,,,,2.2,40.1,22.5,9.7,,7,227
2016,34530,Livingstone (S),4.1,9.5,3.7,2,9.7,2.3,9.7,7.3,4,0.6,1.3,1.6,3.6,3.1,6.4,10.9,11.4,1.1,4.2,15425
2016,34570,Lockhart River (S),1.6,,,,3.7,,4.8,,,,,,,,26.5,21.7,13.8,1.6,18,189
2016,34580,Lockyer Valley (R),13.8,1.3,7.1,1.4,8.3,2.9,9.1,5.6,7,0.6,1.3,1.3,3.8,3,5.7,9.1,9.8,0.9,3.7,15762
2016,34590,Logan (C),0.9,0.7,9.7,1,12,4,10.5,5.3,7.4,1,2.2,1.8,4.4,3.7,5.2,7.5,11.5,1.2,4.5,131955
2016,34710,Longreach (R),14.4,0.7,2.3,0.8,6.7,2,9.5,6.3,3.7,1.3,1.8,1,2.9,3.1,10.2,9.4,13,2.4,4.3,1938
2016,34770,Mackay (R),3.5,12.4,6.5,1,7.4,3.7,10,6.3,6.3,0.5,1.3,1.6,4.1,2.9,4.4,7.5,10.7,0.8,4.9,52732
2016,34800,McKinlay (S),38.8,10.2,0.8,0.6,6.5,1.4,5.7,5.5,2.2,,0.8,0.6,0.6,1.4,12.7,3.1,4.1,,2,490
2016,34830,Mapoon (S),,8.5,3.7,3.7,3.7,,3.7,,,,,,,4.9,45.1,4.9,9.8,,3.7,82
2016,34860,Maranoa (R),19.5,4.3,3.4,2.4,7.3,2.8,7.5,5,4.6,0.5,1.1,1.3,2.2,1.8,8.9,7.3,10.9,0.6,3.5,6356
2016,34880,Mareeba (S),16.9,2.8,4.6,1.1,7.4,2.1,9.1,6.2,4.5,0.6,1,1.2,3,3.3,7.4,8,11.3,1.5,3.6,8284
2016,35010,Moreton Bay (R),1.3,1.1,6.7,1.2,10.8,2.8,10.9,6,6.2,1.2,2.6,1.8,5.5,3.4,7,8.1,13.4,1.3,4.2,189495
2016,35250,Mornington (S),1,,,,1,,8.9,,,,,,1,13.1,30.3,20.1,11.8,1,8.3,314
2016,35300,Mount Isa (C),1.4,30.6,2.8,1.1,4.3,2,8,5.2,3.7,0.6,0.7,1.3,1.7,3.2,6.1,8.3,11.1,0.5,3.9,9108
2016,35600,Murweh (S),17.9,0.5,6.5,0.8,5.2,3.4,9.5,5.3,4.6,0.6,0.6,0.4,2.2,2.2,9.8,9.2,12.9,0.3,2.9,2046
2016,35670,Napranum (S),3.3,26.8,2,,2.6,,3.9,,2.6,,,,2,3.3,31.4,2,9.2,,9.2,153
2016,35740,Noosa (S),1.6,1.3,4,0.7,10.7,2.2,11.6,12.2,3.2,1,2.1,3,6.1,4.6,3.7,8.3,13.1,1.9,4.1,22007
2016,35760,North Burnett (R),31.9,3.4,4,1,5,1.4,7.4,4.2,3.3,0.3,0.9,0.9,1.7,4,5.1,7.6,9.8,0.4,3,4334
2016,35780,Northern Peninsula Area (R),0.5,0.4,0.6,0.5,8.6,,7.1,3.7,1.7,,,0.4,1,0.7,22.4,16.8,22.1,0.4,9.3,804
2016,35790,Palm Island (S),0.6,,,,2.1,,2.3,2.9,0.6,,,0.6,1.8,1.8,25.3,23,27.7,,9.7,487
2016,35800,Paroo (S),29.7,1.3,1.7,1,4.7,1.8,7.4,5.7,3.9,0.4,0.4,,1.4,1.8,12.5,9.3,9.4,1.5,3.1,720
2016,36070,Pormpuraaw (S),8.5,,,,4.7,,6.1,1.9,,,,,1.4,1.4,32.5,11.8,15.1,4.2,9.9,212
2016,36150,Quilpie (S),28.8,1.1,2.2,1.5,6.4,0.7,6.4,6.4,6.2,,0.7,0.7,0.7,0.7,13.9,8.6,6.6,1.3,2.4,452
2016,36250,Redland (C),0.8,1.2,7.6,1.1,11.9,3.5,10.3,5.5,5.9,1.3,2.7,1.9,5.8,3.6,5.8,8.3,12.6,1.3,4.3,70168
2016,36300,Richmond (S),32.9,0.7,3.5,0.9,4.8,1.8,3.9,4.4,5.5,,1.8,1.4,0.9,2.8,17.5,5.1,6,,1.4,434
2016,36370,Rockhampton (R),2,5.1,6,2.8,7.2,2.9,10.6,7.2,6.2,0.7,1.4,1.4,3.6,2.6,6.7,9.8,15.1,0.8,4.4,34314
2016,36510,Scenic Rim (R),8.8,1,6.8,1.2,10.7,2.6,8.6,6.9,4.6,0.9,1.4,1.7,4.6,3.3,6.1,9.4,10.5,1.9,4,16926
2016,36580,Somerset (R),9.2,1.5,12.4,1.8,9.2,2.7,9,4.3,6.3,0.5,1.1,1.4,3,2.8,6.9,7.9,10.1,1.3,3.7,9270
2016,36630,South Burnett (R),11.6,3.8,9.2,3.2,6.3,1.8,10.6,5.6,3.2,0.6,1,1,2.8,2.1,5.2,10,13.2,0.6,3.8,11656
2016,36660,Southern Downs (R),13.8,1,8.7,0.8,7.2,1.8,11.3,7.6,5.7,0.7,1.1,1.1,3.2,2.2,4.5,9,11.2,0.9,4,14094
2016,36720,Sunshine Coast (R),1.8,1.5,4.8,1,12.2,2.1,10.9,8.4,3.4,1.1,2.8,2.3,5.6,3.9,4.2,9,15,1.9,4,129641
2016,36820,Tablelands (R),13.3,2.7,4.3,1.1,8.1,1.6,11,6.3,3.4,0.7,1.3,1.3,3.9,2.8,5.9,10,13.1,1.3,3.7,9654
2016,36910,Toowoomba (R),6.4,1.8,6.8,1.2,8.5,3,9.5,5.9,4.2,0.7,2.6,1.5,4.4,2.4,6.6,11,14.8,0.9,4.1,71188
2016,36950,Torres (S),2,0.3,0.6,0.7,8.1,0.2,7,5.1,7.6,0.7,0.4,0.4,1.2,2.5,18.8,13.4,21.6,0.7,3.5,1379
2016,36960,Torres Strait Island (R),0.4,,,,4.3,,7.5,0.5,1.1,0.4,,,,0.6,34.8,18.1,13.4,1.6,12.4,974
2016,37010,Townsville (C),0.7,2.4,4.7,1.5,8.2,2.2,9.9,7.6,4.8,1.2,1.5,1.6,4.4,3.1,13.7,9.6,14.6,1.3,3.8,86449
2016,37300,Weipa (T),0.5,42.1,6.6,0.6,4.9,0.8,4.8,5,3.1,0.1,0.5,1.2,0.9,2.8,2.9,8.9,8.1,0.3,2.2,2152
2016,37310,Western Downs (R),19.3,4.1,5,2.8,9.1,2.8,9.2,5.9,3.9,0.4,1.2,1.1,3.2,2.2,5.6,8.2,7.5,0.5,3.6,14418
2016,37340,Whitsunday (R),9.3,6.5,4,0.7,7.5,1.6,9.6,15.8,7.8,0.5,0.9,1.7,3.1,5,3.4,6.2,7.1,1,3.7,15681
2016,37400,Winton (S),26.2,0.9,1.7,1.7,6.6,2.1,8.4,6.8,6.1,,0.5,,1.4,0.5,15.2,5.6,7.2,2.3,2.6,572
2016,37550,Woorabinda (S),5.2,,,,1.6,,1.6,1.6,,,,,4.1,,23.3,19.7,21.8,,18.1,193
2016,37570,Wujal Wujal (S),,,,,,,,,,,,,,4.7,39.1,4.7,15.6,,7.8,64
2016,37600,Yarrabah (S),1.2,,,,1.2,,1.5,0.9,,,,,2,0.9,26.8,19.8,23,,12.8,343
2016,40070,Adelaide (C),0.8,1,3.7,0.7,3.4,2.2,8.4,12.8,2,2.2,4,1.8,12.1,2.5,8.1,11.1,14.9,2.7,2.8,9275
2016,40120,Adelaide Hills (DC),3.8,1.3,6.7,1.3,8.6,2.8,8.2,5.1,2.9,1.3,2.6,1.4,8.5,3.1,7.3,11.7,15,1.8,3.5,19510
2016,40220,Alexandrina (DC),8.8,1.9,7.4,1.3,9.7,2.1,10.1,7,3.5,0.7,1.7,1.5,4.3,3.3,5.2,7.6,14.8,1.5,4.1,10077
2016,40250,Anangu Pitjantjatjara (AC),1.6,,,,7.8,,5.7,,,,,0.8,0.6,7.2,6.3,34,13.5,6.3,8.4,512
2016,40310,Barossa (DC),6.8,1.2,20.2,0.9,6.9,1.8,9.4,6.7,4,0.7,1.2,1,3.4,4.9,4.6,8,10.4,1.3,3.3,11167
2016,40430,Barunga West (DC),31.7,1.8,4,1.5,6.3,2.5,5.8,6.4,3.8,0.3,1.2,0.5,2.3,1.9,3,7.1,15.4,,2.9,911
2016,40520,Berri and Barmera (DC),11.5,0.6,12.2,1.7,5.7,2,11.2,6.9,3.9,0.7,1.4,0.6,2.6,3.9,5.4,7.5,14.1,0.3,4.4,4311
2016,40700,Burnside (C),0.7,1.3,4.3,1.1,5.1,2.5,8.6,6.5,2.2,1.8,4.2,2.5,12.6,2.3,6.7,11.8,18.3,1.6,2.8,20125
2016,40910,Campbelltown (C) (SA),0.6,0.5,6,1.1,8.1,2.9,11.7,6.6,3.3,1.6,3.8,1.5,7.7,3.7,7.2,9.9,14.7,1.2,4.6,22950
2016,41010,Ceduna (DC),16.3,2.9,1.8,0.9,4.8,3.7,9.4,5.6,6.5,0.3,0.8,0.9,1.4,3.3,7.8,9.3,15.6,0.8,4,1531
2016,41060,Charles Sturt (C),0.5,0.7,7.9,1.3,7.7,3.2,11,6.8,4.8,1.5,3.3,1.5,6.3,3.5,7.9,8.5,14.1,1.9,4.3,51718
2016,41140,Clare and Gilbert Valleys (DC),17,1.8,10.5,1.4,7.1,2.7,9.2,7.2,3.6,0.6,1.8,0.8,3.5,3.1,3.3,7.4,11.4,0.6,4,4148
2016,41190,Cleve (DC),39.1,0.8,1.8,1.3,4.4,3.7,9.8,3.5,6,0.5,1.3,,1.3,1.3,2.4,6.3,8.4,,4.4,846
2016,41330,Coober Pedy (DC),2.5,7.6,0.5,1.1,4.4,,12.4,14.8,2.3,,0.5,1.6,1.1,3.1,12.1,9.8,17.4,1.4,2,643
2016,41560,Copper Coast (DC),7.7,2.3,4.9,1.1,8.9,3.3,14,7.8,3.8,1.1,1.7,1.2,2.5,3.4,4.9,8.6,14.5,0.6,4.6,4960
2016,41750,Elliston (DC),47.8,2,0.8,0.6,2.8,1.4,4.8,7.9,1.2,,1,0.8,1.8,1.8,5.2,7.1,9.5,0.6,1,496
2016,41830,Flinders Ranges (DC),13.7,4.5,1.9,1.2,6.7,1.2,9.4,9.2,4.7,,,0.9,2.8,3.8,8,11.2,13.7,0.7,3.2,688
2016,41960,Franklin Harbour (DC),24.2,8.1,1.5,1.9,9,3.2,9.8,7.5,3.9,,1.9,0.6,0.6,1.1,2.8,6.6,10.5,0.6,3.2,533
2016,42030,Gawler (T),2.4,0.9,9.7,1.1,9.2,3,11.8,6.1,4.8,1,1.9,1.4,3.6,4,7.5,8.9,14.2,1.1,4.2,9847
2016,42110,Goyder (DC),32.5,1.2,8.7,0.7,5.4,1.9,7.6,6.2,4.1,0.4,0.8,0.5,2.5,2.1,3.5,5.8,9.2,0.3,2.8,1695
2016,42250,Grant (DC),22.3,0.6,9.8,1,8.2,3.1,8.3,5.2,5.2,0.5,1.3,1,2.6,2.3,4,7.6,9.2,0.6,3.9,3867
2016,42600,Holdfast Bay (C),0.5,1,5,1.2,7.8,2.5,9.3,7.2,3.5,1.6,4.1,2.2,7.5,3.3,7.9,10.7,15.9,2.1,3.6,16922
2016,42750,Kangaroo Island (DC),22.5,0.3,3.5,0.7,6.2,2.1,9.2,11.7,6.2,0.3,0.8,1,2.8,4.7,5.2,7.2,7.8,2.1,3,2166
2016,43080,Karoonda East Murray (DC),53.1,,1.5,,2.7,3.3,4.2,1.7,2.3,,,,0.8,1.3,3.3,7.5,9.6,,4.2,478
2016,43220,Kimba (DC),45.2,,2.7,,5.1,2.7,8.9,3.6,3.2,,2.3,,0.6,1.5,3.6,6.8,6.8,0.6,3.2,526
2016,43360,Kingston (DC) (SA),34.9,0.6,4.8,0.3,7,2.3,11.9,6.3,3.1,0.3,0.8,0.9,1.6,1.9,2.9,5.6,8.6,0.6,3.4,1050
2016,43650,Light (RegC),8.9,1,13.9,0.8,8.2,2.7,9.2,5.7,5.1,0.8,1.4,0.9,3.6,3.7,6.6,8,11.4,1.3,3.5,7309
2016,43710,Lower Eyre Peninsula (DC),23.5,1.9,4,0.7,8.4,3.4,8.4,5.1,4.9,0.2,1.6,0.6,3.5,2.2,5.5,7.7,10.2,0.7,3.7,2536
2016,43790,Loxton Waikerie (DC),23.9,0.7,7.3,1.4,6.2,2.2,9.6,4.4,4.1,0.4,1.2,0.7,2.1,4.2,3.7,7.7,12.7,0.5,3.5,4989
2016,43920,Mallala (DC),9.6,1.3,10.8,1.8,11.2,3.9,9.6,3.9,7.9,0.7,1,0.9,3.3,3.2,6.1,5.4,10.2,1.1,3.7,4106
2016,44060,Marion (C),0.4,0.8,5.9,1.3,7.8,2.6,10.8,7.3,3.7,1.6,4,1.4,5.9,3.7,7.5,9.5,17.4,1.8,3.8,41862
2016,44210,Mid Murray (DC),18.7,1.6,8.6,1.4,7.4,2,9.8,7.1,5.3,0.4,0.8,1,2.5,4.5,5.7,5.3,9.6,0.6,3.2,3287
2016,44340,Mitcham (C),0.6,0.9,4.7,1.2,6.4,2.3,9,6.2,2.3,1.8,3.5,1.6,9.2,3.2,8.3,12.9,18.3,1.6,3.4,30924
2016,44550,Mount Barker (DC),3.5,1.6,6.9,1.3,8.6,2.7,11.3,6.4,3.5,1.2,2.7,1.5,6,3.7,7.4,9.2,13.5,1.5,4.5,16379
2016,44620,Mount Gambier (C),5.8,0.5,11.1,0.8,6.7,3,14.3,7.7,4.7,1,1.7,1.2,2.6,2.8,5.4,8.4,13.8,0.9,4.2,11612
2016,44830,Mount Remarkable (DC),28.8,2.6,4.4,0.5,6.4,1.8,6,4.5,2.7,0.2,1,0.6,1.4,1.5,6.4,9.8,14.5,0.4,3.1,1252
2016,45040,Murray Bridge (RC),8.7,1.3,12.1,1,7.1,6.4,12.8,5.7,4.4,0.9,1.2,1,2.1,3.4,5.6,5.7,11.7,1.2,3.9,8470
2016,45090,Naracoorte and Lucindale (DC),26.2,0.5,12.2,1,6.2,3.4,10.1,4.5,3.2,0.4,1.6,0.8,3.4,2.1,3,5.4,9,0.5,3.3,4236
2016,45120,Northern Areas (DC),25.4,1.4,6.4,2.1,6.3,3.5,9.8,4,3.7,0.2,1.3,0.2,2.1,2,4.5,8.7,12.5,,3.4,1993
2016,45290,Norwood Payneham St Peters (C),0.6,1,4.6,0.8,6.1,2.5,8.7,7.9,2.4,2.1,3.4,1.8,10.7,3,7.8,11.3,17.2,1.9,3.4,16962
2016,45340,Onkaparinga (C),1.2,0.9,8.1,1.4,9.9,2.5,12.2,6,3.8,1.3,3,1.2,4.3,4,6.7,7.8,16.8,1.3,4.5,74900
2016,45400,Orroroo/Carrieton (DC),36.9,2.8,3.5,,3,1.8,8,3.8,2.8,,,,2,,3,11.1,15.8,0.8,1.5,398
2016,45540,Peterborough (DC),13.8,1.8,8.9,0.6,3,3,11.8,11,4.1,1.2,0.8,,,2.6,6.1,8.5,13,0.6,0.8,493
2016,45680,Playford (C),2.6,0.6,11.5,1.3,8.5,3.2,13.1,5.9,6.3,0.9,1.7,1,2.8,4.6,7.8,5.7,13.4,0.9,3.9,32648
2016,45890,Port Adelaide Enfield (C),0.9,0.6,9.2,1.3,6.7,3.1,10.3,7.5,5.2,1.4,2.8,1.2,5.5,4.1,8,7.5,15.5,1.4,4.2,52263
2016,46090,Port Augusta (C),2.4,4.1,2.3,1.3,7.7,1.3,11.6,9.4,6,0.9,1.3,1.2,2,3.2,14.1,9.4,15,0.6,3.6,5306
2016,46300,Port Lincoln (C),9,1.3,6.5,1.3,8.4,3.4,14.3,7,4.3,0.7,1.7,1.4,3.5,3,5.6,8.1,12.4,0.8,4.3,6127
2016,46450,Port Pirie City and Dists (M),4.1,2.6,13.7,1.8,6.6,1.9,12.5,7.1,3.6,0.7,1.3,0.8,2,2.7,5.3,8.7,17.6,0.7,3.6,6507
2016,46510,Prospect (C),0.8,0.6,6,1.2,6.4,2.7,9.8,6.8,3.4,2,3.5,1.9,8.4,3.3,8.8,10.9,15.7,1.5,3.7,10598
2016,46670,Renmark Paringa (DC),19,0.5,8.3,1.5,6.5,2.4,10.3,7.6,3.9,1,1.5,1,2.3,5.9,3.3,6.2,11.2,0.4,3.4,4068
2016,46860,Robe (DC),23.5,,6.1,,10.9,1.8,10.2,16.4,1.5,0.4,0.9,3.2,1.8,1.6,4,6.1,5.5,0.4,3.5,677
2016,46970,Roxby Downs (M),,51.8,2.3,0.7,5.8,1.2,4.6,5.1,2.4,0.5,0.6,1.7,1.2,5.8,2.5,6.3,2.8,1.3,2.2,2199
2016,47140,Salisbury (C),1.9,0.5,11.5,1.3,7.8,3.7,11.8,6.2,6.2,1.1,2,1,3.6,4.4,7.3,6.1,14.3,1,4,57408
2016,47290,Southern Mallee (DC),48.6,,3.1,,3.7,3.8,6.9,3.2,1.7,0.3,0.5,,0.7,1.6,4.3,7.3,8.5,,2.6,978
2016,47490,Streaky Bay (DC),29,1.9,2.8,1,7.3,2,8.2,6.1,3.1,0.4,0.6,0.3,2.4,1.8,3.5,8.3,9.6,0.9,3.7,988
2016,47630,Tatiara (DC),28.7,0.5,13.5,0.5,5.6,4,10.3,3.7,4,0.3,1.3,0.6,2,1.5,2.3,5.3,7.5,0.4,4.1,3426
2016,47700,Tea Tree Gully (C),0.5,0.7,8.2,1.4,9.2,3.1,11.4,5.2,4.1,1.4,3.2,1.3,5.3,3.4,9,9.3,14.6,1.3,4.5,47302
2016,47800,The Coorong (DC),39.7,0.8,3.2,0.2,3.9,2.7,8.6,5.3,5.2,0.5,0.7,0.7,1.3,1.4,4,6,9.5,0.7,2.4,2292
2016,47910,Tumby Bay (DC),27.9,3,3.3,0.8,8.6,3.7,8.7,5.8,4,,1.6,0.5,1.2,1.1,2.6,7.9,10.2,0.5,4.1,1087
2016,47980,Unley (C),0.6,1.2,4.1,1.1,4.6,2.4,8.8,7.2,2.1,2,4.2,2.1,12.3,2.6,8.3,11.6,17.4,1.8,3,18491
2016,48050,Victor Harbor (C),5.1,1.5,4.4,1.4,9.9,1.6,13.1,10,2.7,0.8,1.7,1.9,3.9,4.5,4.9,8,16.9,0.9,3.9,4649
2016,48130,Wakefield (DC),25,1.3,10.6,0.6,4.6,3.8,7.6,4.9,6.4,0.4,0.9,0.6,1.6,2.6,4.3,7.7,10,0.6,2.8,2783
2016,48260,Walkerville (M),1.1,0.7,4.9,1.4,5.4,2.8,8.4,6.5,2.1,1.6,4.2,2.3,11.3,2.4,8,10.3,19.1,1.6,2.3,3402
2016,48340,Wattle Range (DC),22.7,0.5,14.1,0.9,6.9,1.8,9.2,5.5,3,0.4,0.9,0.7,2.3,2.6,3.8,7.1,10.3,0.6,3.1,5033
2016,48410,West Torrens (C),0.6,0.8,6.1,1.3,6.7,2.7,10.4,8.8,4.7,1.9,3.6,1.5,7.1,3.9,7.4,8.6,15,2.1,3.9,27750
2016,48540,Whyalla (C),0.6,10,15.7,1.3,5.9,1.6,10.1,7.2,3.9,0.4,1,1.3,2.5,3.7,4.6,9,14.1,0.8,3.3,8299
2016,48640,Wudinna (DC),38.9,,2.3,1.5,5.4,6.2,6.6,3.9,3.4,0.5,1.4,,1.9,2.2,2.9,8.2,7.6,,2.9,647
2016,48750,Yankalilla (DC),13.1,1.4,6.2,0.8,10,2.4,8.9,9.1,4.9,0.7,1.2,2,3.4,3.6,5.3,6.1,13,1.4,2.9,1983
2016,48830,Yorke Peninsula (DC),26.6,2.5,4.4,0.7,6.1,2.2,9.2,7,3.6,0.2,1,1,2.3,2.9,4.5,7,11.3,0.6,3.5,4061
2016,49399,Unincorporated SA,24.7,23,1.4,1.4,5.3,0.9,3.9,9.7,3.4,,0.2,0.3,1.7,3.2,3.8,5.9,4.6,1.3,3.3,1675
2016,50080,Albany (C),6.8,1.8,5.6,1.1,9.4,2.1,12,6.8,3.8,0.8,1.5,1.6,3.9,3,6.5,10,13.2,1.4,4.5,15988
2016,50210,Armadale (C),0.9,4.6,7.2,1.2,10.3,3.5,10.8,5.3,6.8,0.9,1.9,1.6,4.9,3.1,6,7.5,12.5,1.3,4.6,36286
2016,50250,Ashburton (S),1,34.2,1.3,1,27.8,0.8,1.6,4.8,2.7,0.1,0.1,0.7,8.8,2.9,2.2,2.7,1.6,0.2,1.3,8305
2016,50280,Augusta-Margaret River (S),8.8,4.5,10.5,0.7,10.6,1.6,10,11.4,1.9,0.3,0.9,1.8,3.8,4.5,3.1,8.5,7.7,1.7,3,6892
2016,50350,Bassendean (T),0.6,4.7,5.6,1,8.9,3,7.9,5.9,4.8,1.4,2.8,1.6,7.2,3.2,8.8,9.5,12.7,2.3,4.1,7242
2016,50420,Bayswater (C),0.4,4.2,5.4,1,8.9,2.6,9.1,7.6,4.4,1.4,2.9,1.7,8.1,3.6,7.7,8.2,11.9,2,4.3,33063
2016,50490,Belmont (C),0.4,5.7,5.1,0.9,9.7,3,8.6,8.2,7,1.2,2.7,2,6.2,4.1,5.9,6.1,10.7,2.8,4.4,18599
2016,50560,Beverley (S),28.6,6.1,6.1,0.4,4.8,2.4,5.7,3.6,6,0.6,1.2,0.6,2.5,1.3,7.2,7.2,10,,2.7,671
2016,50630,Boddington (S),6.4,43.9,4.6,0.7,4.4,1.3,5.5,4,2.9,,0.9,0.6,2,3.3,4.3,6.1,5.3,0.4,3,856
2016,50770,Boyup Brook (S),46.4,3.1,1.2,0.4,4.4,2.1,5.5,2.1,3.2,,0.4,0.5,2.3,1.9,5.1,6.3,6.9,0.4,2,752
2016,50840,Bridgetown-Greenbushes (S),9.9,11.1,5.3,2,8.2,2,9.1,6.5,3.2,0.3,0.8,1.1,3.1,2.4,5.9,8.9,11.1,0.9,3.7,1942
2016,50910,Brookton (S),38.6,1.5,0.8,,2.3,3.6,7.6,3.3,3.3,,1.3,,2.5,1.5,5.3,10.2,10.7,0.8,2.5,394
2016,50980,Broome (S),2.6,1.7,1.9,1.3,8.5,1,8.2,10.1,7.1,1.1,0.7,1.8,3,3.5,8.6,11.8,15.6,1.6,4.9,7379
2016,51080,Broomehill-Tambellup (S),45.8,0.6,0.9,,3.9,2.6,3.7,0.6,2.4,,1.3,,2.8,1.1,8.4,7.5,7.7,,2.8,465
2016,51120,Bruce Rock (S),36.8,2.9,2.2,,5.6,2.9,3.6,4.4,4.6,,1.9,0.7,2.4,1.5,9.7,9,8,1,2.7,413
2016,51190,Bunbury (C),1.2,4.6,8.6,1.9,11.2,1.6,12.1,6.8,4,1.1,1.5,1.7,3.8,3.2,5,8.4,13.3,1.1,4.4,13729
2016,51260,Busselton (C),4.8,5.2,5.4,0.9,13,1.4,11.4,10.6,3.1,0.7,1.4,2.1,4.4,4.7,3.6,7.8,10.9,1.3,3.6,16075
2016,51310,Cambridge (T),0.6,6,3,0.9,6.3,2,7.4,5.7,2.1,1.4,3.8,2.6,14.4,2.6,5.3,10.6,16.5,2.3,2.7,12898
2016,51330,Canning (C),0.4,3.5,5.5,1.1,7.4,3,10.1,8.6,5.3,1.1,2.4,1.6,7.3,3.7,6.1,9.5,12.8,1.8,3.9,42134
2016,51400,Capel (S),4.2,6.9,7.6,1.7,11.7,1.7,10.7,4.7,3.3,0.8,1.4,1.6,3.5,2.7,5.1,9.8,13.4,1.5,4,8019
2016,51470,Carnamah (S),31.7,4.4,,1.2,5.2,6.3,3.2,4,4,,1.2,,3.2,1.6,11.1,9.1,6,,2.4,252
2016,51540,Carnarvon (S),17,4.7,1.9,1.6,6.7,1.3,10.2,9.1,5.7,0.2,0.7,1.3,1.7,4,8.5,8.6,9.6,1,2.4,2344
2016,51610,Chapman Valley (S),20.4,4.4,2.1,0.5,9.5,1.8,5.8,2.8,4.9,0.5,1.7,0.6,4,3.7,7.4,8.4,7.8,1.2,5.1,652
2016,51680,Chittering (S),10.6,7.7,7,0.9,12.2,2.4,7,3.3,5.9,0.6,2.3,1.1,4.4,2.9,6.7,7,6.8,1.1,4.6,2526
