Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",550343.22,**,495308.9,**,"Nurseries, cut flowers or cultivated turf",Outdoor,317,Toowoomba,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",1363895.44,**,1227505.89,**,"Nurseries, cut flowers or cultivated turf",Outdoor,317,Toowoomba,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",,,np,,"Nurseries, cut flowers or cultivated turf",Outdoor,318,Townsville,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",7538704.08,^,6784833.67,^,"Nurseries, cut flowers or cultivated turf",Outdoor,319,Wide Bay,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",6171526.38,*,5554373.75,*,"Nurseries, cut flowers or cultivated turf",Outdoor,319,Wide Bay,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",10272846.97,*,9245562.27,*,"Nurseries, cut flowers or cultivated turf",Outdoor,401,Adelaide - Central and Hills,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",1416733.11,**,1275059.8,**,"Nurseries, cut flowers or cultivated turf",Outdoor,401,Adelaide - Central and Hills,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",15006742.7,,13506068.43,,"Nurseries, cut flowers or cultivated turf",Outdoor,402,Adelaide - North,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",53937.76,,48543.98,,"Nurseries, cut flowers or cultivated turf",Outdoor,402,Adelaide - North,,,
1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",317428.35,**,285685.51,**,"Nurseries, cut flowers or cultivated turf",Outdoor,403,Adelaide - South,,,
1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",91547.1,**,82392.39,**,"Nurseries, cut flowers or cultivated turf",Outdoor,403,Adelaide - South,,,
