X,Y,id,ENO,NAME,SYNONYMS,STATE,LONGITUDE,LATITUDE,ACCURACY,SIGNIFICANT,SIGNIFICANCE_VALUE,SIGNIFICANCE_CALC_METHOD,ACCESS_CODE,COMMODIDS,COMMODNAMES,OPERATING_STATUS
147.3854,-34.1848,mineral_deposits.1052,"455899",Mandamah,Temora Project,NSW,147.3854,-34.1848,"500",Y,"3",AUTO,O,"Cu, Au, (Mo)","Copper, Gold, (Molybdenum)",mineral deposit
144.2536,-37.0952,mineral_deposits.1053,"455911",Wattle Gully,"Castlemaine-Chewton Goldfield, Fryerstown",VIC,144.25357,-37.09521,"500",N,"4",AUTO,O,Au,Gold,historic mine
144.2552,-37.0989,mineral_deposits.1054,"455912",Chewton,Castlemaine Gold project,VIC,144.2552,-37.0989,"250",N,"4",AUTO,O,Au,Gold,mineral deposit
121.8234,-29.4803,mineral_deposits.1055,"449175",Yerilla King,,WA,121.8234,-29.48027,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
121.8172,-29.4781,mineral_deposits.1056,"449177",Queen of the Earth,,WA,121.8172,-29.47811,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
121.8206,-29.4828,mineral_deposits.1057,"449179",Yerilla Central,,WA,121.8206,-29.4828,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
121.8217,-29.4821,mineral_deposits.1058,"449181",Viola,,WA,121.8217,-29.48211,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
121.8234,-29.4803,mineral_deposits.1059,"449183",Caller Herring,,WA,121.8234,-29.48028,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
122.1674,-29.1765,mineral_deposits.1060,"449185",Bernards,,WA,122.1674,-29.17652,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
122.1867,-29.1154,mineral_deposits.1061,"449187",Cornucopia,,WA,122.1867,-29.11537,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
122.1813,-21.1826,mineral_deposits.1062,"449189",Eastern Shear,,WA,122.1813,-21.18257,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
122.1701,-29.1826,mineral_deposits.1063,"449191",Elise,,WA,122.1701,-29.18259,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
122.1695,-29.1826,mineral_deposits.1064,"449193",Golden King,,WA,122.1695,-29.18258,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
122.1741,-29.1848,mineral_deposits.1065,"449195",Horseshoe - Yundamindra,,WA,122.1741,-29.18478,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
122.1618,-29.1806,mineral_deposits.1066,"449197",Lord Cardigan,,WA,122.1618,-29.18064,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
121.171,-29.1826,mineral_deposits.1067,"449199",Round Hill,,WA,121.171,-29.18259,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
122.1723,-29.1537,mineral_deposits.1068,"449201",Shannon,,WA,122.1723,-29.15372,"99951",N,"5",AUTO,O,Au,Gold,mineral deposit
122.1763,-29.1134,mineral_deposits.1069,"449203",Yandoo,,WA,122.1763,-29.11341,"999",N,"5",AUTO,O,Au,Gold,mineral deposit
122.1749,-29.2168,mineral_deposits.1070,"449205",Zelica,Linden Project,WA,122.1749,-29.2168,"500",N,"5",AUTO,O,Au,Gold,historic mine
120.4627,-21.6558,mineral_deposits.1071,"515249",Cookes Creek - Big Hill,,WA,120.4627,-21.65583,,,"6",AUTO,O,"WO3, W","Tungsten trioxide (wolframite), Tungsten",mineral deposit
122.3103,-29.8581,mineral_deposits.1072,"515255",Wallbrook,Porphyry Project,WA,122.3103,-29.8581,"500",,"6",AUTO,O,Au,Gold,operating mine
122.5504,-29.5507,mineral_deposits.1073,"515257",Mexico,Safari Bore Project,WA,122.5504,-29.5507,"500",,"6",AUTO,O,Au,Gold,mineral deposit
121.1737,-30.9824,mineral_deposits.1074,"440141",Perseverance - Coolgardie,Tindals Project,WA,121.1737,-30.9824,"500",N,"5",AUTO,O,Au,Gold,care and maintenance
122.4922,-29.5399,mineral_deposits.1075,"440143",Safari Bore,Safari Bore Project,WA,122.4922,-29.5399,"500",N,"5",AUTO,O,Au,Gold,operating mine
122.3109,-29.7812,mineral_deposits.1076,"440145",Margarets,Porphyry Project,WA,122.3109,-29.7812,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
122.3218,-30.0755,mineral_deposits.1077,"440147",Monty's Dam/Elliotts,Carosue Dam Project,WA,122.3218,-30.0755,"500",N,"5",AUTO,O,Au,Gold,historic mine
148.1905,-22.1928,mineral_deposits.1078,"440149",Eagle Downs,Peak Downs East,QLD,148.1905,-22.1928,"999",Y,"2",AUTO,O,Cbl,Coal - black,under development
148.4227,-23.6375,mineral_deposits.1079,"440151",Yamala,Emerald,QLD,148.4227,-23.6375,"999",Y,"2",AUTO,O,Cbl,Coal - black,mineral deposit
123.5502,-16.0869,mineral_deposits.1080,"515197",Irvine Island (Pluton Resources),,WA,123.5502,-16.0869,"999",,"6",AUTO,O,", (Fe, FeOre)",", (Iron, Iron ore)",mineral deposit
122.2945,-30.0557,mineral_deposits.1081,"515198",Twin Peaks,Carosue Dam Project,WA,122.2945,-30.0557,"500",,"6",AUTO,O,Au,Gold,historic mine
143.341,-34.0495,mineral_deposits.1082,"448420",Nepean HMS,,NSW,143.341,-34.0495,"2000",N,"4",AUTO,O,"Zrn, Rt, Ilm","Zircon, Rutile, Ilmenite",mineral deposit
147.4701,-34.3265,mineral_deposits.1083,"407981",The Dam,"Temora Project, Dam",NSW,147.4701,-34.3265,"500",Y,"3",AUTO,O,"Cu, Au, (Mo)","Copper, Gold, (Molybdenum)",mineral deposit
121.7648,-31.5831,mineral_deposits.1084,"452424",Bluebush Line,Kambalda,WA,121.7648,-31.58315,"500",N,"4",AUTO,O,"Ni, Co, Cu, Pt, Pd","Nickel, Cobalt, Copper, Platinum, Palladium",mineral deposit
118.5167,-28.2333,mineral_deposits.1085,"452436",Windimurra (U),,WA,118.51666667,-28.23333333,"1000",N,"4",AUTO,O,"U, U3O8","Uranium, Uranium oxide",mineral deposit
142.5697,-34.9886,mineral_deposits.1086,"444261",Kulwin North,,VIC,142.5697,-34.9886,"500",N,"5",AUTO,O,"Zrn, Rt, Ilm, Leu","Zircon, Rutile, Ilmenite, Leucoxene",mineral deposit
149.689,-33.8422,mineral_deposits.1087,"452872",Bushranger,Racecourse,NSW,149.688962,-33.842238,"1000",Y,"3",AUTO,O,"Cu, (Au, Ag)","Copper, (Gold, Silver)",mineral deposit
139.1151,-20.2505,mineral_deposits.1088,"452874",Anthill,Buckley River Project,QLD,139.115142,-20.250536,"1000",N,"4",AUTO,O,Cu,Copper,mineral deposit
121.177,-30.9885,mineral_deposits.1089,"440081",Tindals East,Tindals Project,WA,121.177,-30.9885,"500",N,"5",AUTO,O,Au,Gold,mineral deposit
119.6344,-28.7946,mineral_deposits.1090,"523485",Cashmere Downs (Cashmere Iron),,WA,119.6344,-28.7946,"999",,"6",AUTO,O,", (Fe, FeOre)",", (Iron, Iron ore)",mineral deposit
150.871,-32.5103,mineral_deposits.1091,"523487",Doyles Creek,"West Borehole, Whybrow, Redbank Creek, Whynot and Woodlands Hill",NSW,150.871,-32.5103,"999",,"6",AUTO,O,Cbl,Coal - black,mineral deposit
122.3588,-30.1434,mineral_deposits.1092,"512261",Whirling Dervish,Carosue Dam Project,WA,122.3588,-30.1434,"500",,"6",AUTO,O,Au,Gold,operating mine
121.9224,-31.0133,mineral_deposits.1093,"435931",Daisy Milano,Mt Monger Project,WA,121.9224,-31.0133,"999",N,"4",AUTO,O,Au,Gold,operating mine
143.1693,-33.9358,mineral_deposits.1094,"435943",Coliban,,NSW,143.169312,-33.935845,"50",N,"4",AUTO,O,"Zrn, Rt, Ilm, Leu","Zircon, Rutile, Ilmenite, Leucoxene",mineral deposit
143.2,-33.93,mineral_deposits.1095,"435945",Wakool,,NSW,143.2,-33.93,"1000",N,"4",AUTO,O,"Zrn, Rt, Ilm, Leu","Zircon, Rutile, Ilmenite, Leucoxene",mineral deposit
142.836,-33.54,mineral_deposits.1096,"435948",Barda,,NSW,142.836,-33.54,"1000",N,"4",AUTO,O,", (Zr, Rt, Zrn, Ilm, Leu)",", (Zirconium, Rutile, Zircon, Ilmenite, Leucoxene)",mineral deposit
135.1558,-29.2945,mineral_deposits.1097,"437427",Cairn Hill,,SA,135.1558,-29.2945,"999",N,"4",AUTO,O,"Cu, Au, (Fe, FeOre)","Copper, Gold, (Iron, Iron ore)",closed
119.289,-21.537,mineral_deposits.1098,"513616",Mount Webber (Atlas Iron),"Ibanez, Fender",WA,119.289,-21.537,"999",,"6",AUTO,O,", (Fe, FeOre)",", (Iron, Iron ore)",operating mine
139.4782,-20.7216,mineral_deposits.667,"333873",Mount Isa (Pb-Zn-Ag orebodies),Mt Isa,QLD,139.4781919261,-20.7215807158,"100",Y,"1",AUTO,O,"Zn, Pb, Ag, (Cd, Cu)","Zinc, Lead, Silver, (Cadmium, Copper)",operating mine
139.4783,-20.7434,mineral_deposits.668,"333400",Mount Isa (Cu orebodies),Mt Isa,QLD,139.47834492,-20.74339211,"100",N,"6",AUTO,O,Cu,Copper,operating mine
120.5417,-27.2296,mineral_deposits.669,"336234",Mount Keith,,WA,120.54174,-27.229599,"25",Y,"2",AUTO,O,"Ni, Co, Cu","Nickel, Cobalt, Copper",operating mine
145.5907,-42.0683,mineral_deposits.670,"336016",The Blow,"Mt Lyell, Iron Blow",TAS,145.5907,-42.0683,"500",N,"6",AUTO,O,"Ag, Au, Cu","Silver, Gold, Copper",historic mine
121.6825,-31.0128,mineral_deposits.671,"333690",Mount Martin (gold),South Kalgoorlie Operations,WA,121.6825,-31.0128,"500",N,"4",AUTO,O,Au,Gold,operating mine
148.9469,-33.8963,mineral_deposits.672,"336111",Mount McDonald,,NSW,148.946897293,-33.896323145,"250",N,"6",AUTO,O,Au,Gold,historic mine
122.0615,-28.7576,mineral_deposits.673,"334553",Morgans North,Mount Morgans Gold Project,WA,122.0615,-28.7576,"500",N,"6",AUTO,O,Au,Gold,historic mine
139.37,-30.227,mineral_deposits.674,"334072",Mount Painter,"Radium Ridge, Mt Gee, Armchair, Streitberg",SA,139.3699730844,-30.2270493646,"2000",Y,"3",AUTO,O,"U, U3O8, REE","Uranium, Uranium oxide, Rare earth elements",historic mine
121.4778,-30.7309,mineral_deposits.675,"334933",Mount Percy,Kalgoorlie Project,WA,121.4778,-30.7309,"500",N,"6",AUTO,O,Au,Gold,historic mine
151.7641,-25.2713,mineral_deposits.676,"334724",Mount Rawdon,Mt Rawdon Project,QLD,151.7641,-25.2713,"500",Y,"3",AUTO,O,"Au, (Ag)","Gold, (Silver)",operating mine
116.4559,-32.9292,mineral_deposits.677,"333781",Worsley,"Mt Saddleback, Boddington Bauxite Mine",WA,116.4559107756,-32.9292082288,"100",Y,"2",AUTO,O,", (Al2O3, Bx)",", (Alumina, Bauxite)",operating mine
122.5475,-28.8599,mineral_deposits.678,"335557",Mount Weld,,WA,122.5475227233,-28.8599485855,"100",Y,"2",AUTO,O,"REO, (P2O5, Nb2O5, Y2O3, Ta2O5, ZrO2, Phos, P, Nb, Ta, REE, TiO2)","Rare earth oxides, (Phosphorous oxide, Niobium pentoxide, Yttrium oxide, Tantalum pentoxide, Zirconia, Phosphate, Phosphorous, Niobium, Tantalum, Rare earth elements, Titanium dioxide)",operating mine
122.233,-28.4852,mineral_deposits.679,"334464",Mount Windarra (Poseidon),Windarra,WA,122.2330164226,-28.48515023,"50",Y,"3",AUTO,O,"Ni, PGE, Pd, Pt","Nickel, Platinum group elements, Palladium, Platinum",mineral deposit
123.592,-29.9043,mineral_deposits.680,"336017",Mulga Rock,"Officer Basin, Emperor, Shogun, Ambassador, Mulga Rock West, Mulga Rock East",WA,123.5920041287,-29.9043448893,"2000",N,"4",AUTO,O,"U, (Sc, U3O8)","Uranium, (Scandium, Uranium oxide)",under development
133.32,-12.3082,mineral_deposits.681,"336220",Nabarlek,,NT,133.3200222847,-12.3081671298,"2000",N,"6",AUTO,O,"U, U3O8","Uranium, Uranium oxide",historic mine
145.3,-36.797,mineral_deposits.682,"334175",Nagambie,"Hill 158, Bailieston",VIC,145.3000025525,-36.796970237,"2000",N,"6",AUTO,O,Au,Gold,historic mine
124.7305,-17.257,mineral_deposits.683,"334465",Narlarla,,WA,124.7305200499,-17.256953519,"100",N,"6",AUTO,O,"Pb, Zn, Ag","Lead, Zinc, Silver",historic mine
121.0857,-31.1637,mineral_deposits.684,"335026",Nepean,,WA,121.085738628,-31.1636633796,"100",N,"4",AUTO,O,"Ni, Cu","Nickel, Copper",historic mine
149.7537,-36.2238,mineral_deposits.685,"333487",Nerrigundah,Brassknocker,NSW,149.7536843633,-36.2238248146,"250",N,"6",AUTO,O,"Au, Pb, Ag, Cu","Gold, Lead, Silver, Copper",historic mine
119.5835,-31.5067,mineral_deposits.686,"335934",Nevoria,Southern Cross Operations,WA,119.5835,-31.5067,"500",N,"4",AUTO,O,Au,Gold,operating mine
145.8551,-31.5161,mineral_deposits.687,"334374",New Cobar,"Peak Mines Project, Fort Bourke",NSW,145.8551,-31.5161,"500",N,"4",AUTO,O,"Au, Cu","Gold, Copper",operating mine
145.864,-31.5403,mineral_deposits.688,"333291",New Occidental,"Peak Mines Project, Occidental",NSW,145.864,-31.5403,"500",N,"4",AUTO,O,"Au, Cu","Gold, Copper",operating mine
134.2901,-19.7115,mineral_deposits.689,"334637",Nobles Nob,,NT,134.2901378349,-19.7114757267,"250",N,"6",AUTO,O,"Au, Cu, (Ag, Bi)","Gold, Copper, (Silver, Bismuth)",historic mine
148.0498,-32.9135,mineral_deposits.690,"335362",Northparkes,Goonumbla,NSW,148.0498,-32.9135,"5000",Y,"3",AUTO,O,"Cu, Au","Copper, Gold",operating mine
153.4435,-27.4768,mineral_deposits.691,"334199",North Stradbroke Island,"Amity, Bayside, Gordon",QLD,153.4434999672,-27.4767907867,"10",Y,"3",AUTO,O,"Zrn, Rt, Ilm","Zircon, Rutile, Ilmenite",operating mine
151.1361,-31.4553,mineral_deposits.692,"334285",Nundle,Fogartys,NSW,151.1360997722,-31.4552604488,"250",N,"6",AUTO,O,Au,Gold,historic mine
136.8893,-30.4374,mineral_deposits.693,"335647",Olympic Dam,Roxby Downs,SA,136.8892930163,-30.4374435098,"250",Y,"1",AUTO,O,"Cu, U, Au, (Ag)","Copper, Uranium, Gold, (Silver)",operating mine
123.997,-16.7582,mineral_deposits.694,"333590",Oobagooma,,WA,123.9970289099,-16.7582314217,"2000",Y,"3",AUTO,O,"U, U3O8","Uranium, Uranium oxide",mineral deposit
138.87,-31.3171,mineral_deposits.695,"334929",Oraparinna,,SA,138.8699799129,-31.3170592804,"2000",N,"6",AUTO,O,Brt,Barite,operating mine
121.7587,-31.3115,mineral_deposits.696,"336112",Orchin and North Orchin,St Ives Project,WA,121.7587,-31.3115,"500",N,"6",AUTO,O,Au,Gold,historic mine
119.787,-23.3282,mineral_deposits.697,"333875",Orebody 25,Mt Newman,WA,119.78702,-23.32825,"999",N,"6",AUTO,O,Fe,Iron,operating mine
119.8867,-23.326,mineral_deposits.698,"334176",Orebody 42 and 43,Mt Newman,WA,119.8866843469,-23.3260328262,"100",N,"6",AUTO,O,Fe,Iron,mineral deposit
121.3437,-30.485,mineral_deposits.699,"333691",Paddington,Paddington Project,WA,121.3437,-30.485,"999",Y,"3",AUTO,O,Au,Gold,operating mine
146.4634,-20.548,mineral_deposits.700,"336095",Pajingo,"Pajingo Project, Cindy, Vera, Nancy, Scott, Jandam, Veracity",QLD,146.4634,-20.548,"500",N,"4",AUTO,O,"Au, Ag","Gold, Silver",operating mine
119.016,-31.3975,mineral_deposits.701,"333488",Palmers Find,Mt Palmer,WA,119.015995737,-31.3974839861,"2000",N,"6",AUTO,O,Au,Gold,historic mine
149.8295,-36.9484,mineral_deposits.702,"335213",Pambula,"Panbula, Yowaka",NSW,149.829504344,-36.9484269403,"100",N,"6",AUTO,O,Au,Gold,historic mine
133.92,-23.8771,mineral_deposits.703,"333293",Pamela,,NT,133.9200055477,-23.877110336,"2000",N,"6",AUTO,O,U,Uranium,mineral deposit
121.9748,-31.5861,mineral_deposits.704,"333782",Paris,,WA,121.97475247,-31.5861368377,"100",N,"6",AUTO,O,"Ag, Pb, Cu, Au","Silver, Lead, Copper, Gold",historic mine
147.616,-22.3469,mineral_deposits.705,"335935",Peak Downs,,QLD,147.6159850436,-22.3469177197,"2000",N,"6",AUTO,O,Cu,Copper,historic mine
118.605,-25.4572,mineral_deposits.706,"335141",Peak Hill (Mn),"Millidie, Mt Padbury",WA,118.6050225141,-25.4572000234,"500",N,"5",AUTO,O,"MnOre, (Mn)","Manganese ore, (Manganese)",mineral deposit
148.1971,-32.7214,mineral_deposits.707,"334555","Peak Hill (Cu, Au)",,NSW,148.1971,-32.7214,"200",N,"4",AUTO,O,"Cu, Au","Copper, Gold",historic mine
143.3541,-18.2895,mineral_deposits.708,"334295",Cumberland,,QLD,143.3541120607,-18.2895008927,"100",N,"6",AUTO,O,Au,Gold,historic mine
122.2858,-29.7997,mineral_deposits.709,"334177",Million Dollar,"Porphyry Project; Edjudina, Yarri",WA,122.2858,-29.7997,"500",N,"6",AUTO,O,Au,Gold,historic mine
121.054,-29.7472,mineral_deposits.710,"334556",Princess May,,WA,121.054017895,-29.7472071441,"50",N,"6",AUTO,O,Au,Gold,historic mine
145.6999,-41.603,mineral_deposits.711,"333591",Que River,,TAS,145.6999,-41.603,"500",N,"4",AUTO,O,"Zn, Pb, Au, Ag, Cu","Zinc, Lead, Gold, Silver, Copper",historic mine
140.6353,-32.3426,mineral_deposits.712,"333798",Radium Hill,,SA,140.6352682826,-32.3425554047,"500",N,"6",AUTO,O,"U, U3O8","Uranium, Uranium oxide",historic mine
122.2123,-31.0452,mineral_deposits.713,"333294",Randalls,Randalls Project,WA,122.2123,-31.0452,"500",N,"5",AUTO,O,Au,Gold,historic mine
132.9185,-12.6735,mineral_deposits.714,"333388",Ranger,,NT,132.9184625645,-12.6735385868,"50",Y,"3",AUTO,O,"U, U3O8","Uranium, Uranium oxide",operating mine
132.854,-12.5122,mineral_deposits.715,"335837",Ranger 68,Barote Springs,NT,132.8540273886,-12.512168439,"2000",N,"4",AUTO,O,"U, U3O8","Uranium, Uranium oxide",mineral deposit
121.68,-31.2166,mineral_deposits.716,"335722",Red Hill and Hunt,,WA,121.6800443598,-31.2166371108,"100",N,"6",AUTO,O,Au,Gold,historic mine
137.7435,-17.1932,mineral_deposits.717,"336018",Redbank,"Azurite, Punchbowl, Roman Nose, Bluff, Sandy Flat",NT,137.74350278,-17.19323056,"50",N,"4",AUTO,O,Cu,Copper,care and maintenance
121.6472,-31.6832,mineral_deposits.718,"335301",Redross,,WA,121.6471587519,-31.6832453951,"100",N,"4",AUTO,O,"Ni, Co, Cu","Nickel, Cobalt, Copper",care and maintenance
118.35,-27.07,mineral_deposits.719,"334820",Reedy's,Reedy Project,WA,118.35,-27.07,"10000",N,"4",AUTO,O,Au,Gold,historic mine
146.2,-20.3669,mineral_deposits.720,"334930",Reward,Waterloo,QLD,146.1999897338,-20.3669447488,"2000",N,"5",AUTO,O,"Ag, Au, Cu, Zn, (Pb)","Silver, Gold, Copper, Zinc, (Lead)",historic mine
119.3772,-23.094,mineral_deposits.721,"334375",Rhodes Ridge JV,,WA,119.3771840847,-23.0940389018,"100",N,"6",AUTO,O,", (Fe, FeOre, Hem)",", (Iron, Iron ore, Hematite)",mineral deposit
116.5,-21.7144,mineral_deposits.722,"333295",Robe River,Pannawonica,WA,116.500041376,-21.7143727876,"2000",N,"6",AUTO,O,Fe,Iron,historic mine
151.95,-24.2768,mineral_deposits.723,"335766",Rocky Point (IA),Agnes Waters,QLD,151.9499792109,-24.2768370398,"2000",N,"4",AUTO,O,"Rt, Zrn, Ilm, Mnz","Rutile, Zircon, Ilmenite, Monazite",mineral deposit
151.5008,-30.6517,mineral_deposits.724,"335442",Uralla,Rocky River,NSW,151.5008031996,-30.651744675,"100",N,"6",AUTO,O,"Au, Sb, Ag","Gold, Antimony, Silver",historic mine
151.7,-24.0268,mineral_deposits.725,"335119",Rodds Peninsula (IA),,QLD,151.6999812589,-24.0268397278,"2000",N,"4",AUTO,O,"Rt, Zrn, Ilm, Mnz","Rutile, Zircon, Ilmenite, Monazite",mineral deposit
145.5431,-41.7723,mineral_deposits.726,"333876",Rosebery,,TAS,145.5431,-41.7723,"999",Y,"3",AUTO,O,"Zn, Pb, Au, Ag, (Cu, Cd, Bi, Sb)","Zinc, Lead, Gold, Silver, (Copper, Cadmium, Bismuth, Antimony)",operating mine
130.9984,-13.0397,mineral_deposits.727,"334376",Rum Jungle Creek South,,NT,130.9984207456,-13.0396682985,"2000",N,"5",AUTO,O,"U, U3O8","Uranium, Uranium oxide",historic mine
120.9624,-30.2111,mineral_deposits.728,"334296",Sand King,Siberia Project,WA,120.9624,-30.2111,"500",N,"4",AUTO,O,Au,Gold,historic mine
121.7923,-32.4679,mineral_deposits.729,"335558",Scotia,,WA,121.79226649,-32.4678724721,"100",N,"6",AUTO,O,Au,Gold,mineral deposit
121.2741,-30.1989,mineral_deposits.730,"334452",Scotia Broad Arrow,,WA,121.274064,-30.198942,"10",N,"4",AUTO,O,Ni,Nickel,historic mine
116.9436,-28.7452,mineral_deposits.731,"335838",Scuddles,Golden Grove,WA,116.9436,-28.7452,"500",Y,"3",AUTO,O,"Cu, Zn, (Au, Ag, Pb)","Copper, Zinc, (Gold, Silver, Lead)",historic mine
147.5263,-34.5865,mineral_deposits.732,"333692",Sebastopol-Junee Reefs,,NSW,147.5263257453,-34.586463371,"250",N,"6",AUTO,O,Au,Gold,historic mine
140.4833,-21.6803,mineral_deposits.733,"335458",Starra,Selwyn,QLD,140.4833135325,-21.6803268317,"2000",Y,"3",AUTO,O,"Cu, Au","Copper, Gold",mineral deposit
143.0213,-11.9471,mineral_deposits.734,"334639",Shelburne Bay,,QLD,143.021270515,-11.9470911303,"250",N,"6",AUTO,O,Sisd,Silica sand,mineral deposit
117.5406,-20.8112,mineral_deposits.735,"335459",Sherlock Bay,,WA,117.5406380417,-20.8112411296,"2000",Y,"3",AUTO,O,"Ni, Cu","Nickel, Copper",mineral deposit
149.6776,-33.0949,mineral_deposits.736,"335744",Sofala-Wattle Flat,"Turon River, Wattle Flat",NSW,149.6776101342,-33.0949172262,"50",N,"6",AUTO,O,Au,Gold,historic mine
121.334,-28.9185,mineral_deposits.737,"334640",Sons of Gwalia,Leonora Operations,WA,121.334,-28.9185,"500",Y,"3",AUTO,O,Au,Gold,operating mine
128.9827,-15.4494,mineral_deposits.738,"335120",Sorby Hills,"Bonaparte Basin, Sandy Creek",WA,128.9826626797,-15.449391473,"100",Y,"3",AUTO,O,"Pb, Ag, Zn","Lead, Silver, Zinc",mineral deposit
121.5029,-31.355,mineral_deposits.739,"336100",Spargoville - Location 5B,Also known as Spargoville-Location 2,WA,121.502893418,-31.3550172695,"2000",N,"5",AUTO,O,"Ni, Au, (Cu)","Nickel, Gold, (Copper)",historic mine
144.697,-18.7801,mineral_deposits.740,"333693",Surveyor 1,,QLD,144.697,-18.7801,"500",N,"4",AUTO,O,"Pb, Au, Ag, (Cu, Zn, Zeol)","Lead, Gold, Silver, (Copper, Zinc, Zeolite)",mineral deposit
129.7122,-19.9679,mineral_deposits.741,"334286",Tanami (Central),Central Tanami Project,NT,129.7122,-19.9679,"2000",N,"4",AUTO,O,"Au, Ag","Gold, Silver",historic mine
134.53,-30.6971,mineral_deposits.742,"333390",Tarcoola,,SA,134.529982024,-30.6971354813,"2000",N,"5",AUTO,O,Au,Gold,under development
134.15,-19.6271,mineral_deposits.743,"333391",TC8,,NT,134.1500105533,-19.6271087514,"2000",N,"5",AUTO,O,"Au, Cu, (Ag)","Gold, Copper, (Silver)",historic mine
122.2109,-21.7224,mineral_deposits.744,"335840",Telfer,Telfer Dome,WA,122.2109,-21.7224,"500",Y,"2",AUTO,O,"Au, (Cu)","Gold, (Copper)",operating mine
134.0281,-19.4387,mineral_deposits.745,"334931",Orlando,Tennant Creek,NT,134.0281,-19.4387,"999",N,"5",AUTO,O,"Cu, Au, Bi","Copper, Gold, Bismuth",historic mine
141.3287,-32.049,mineral_deposits.746,"335648",The Pinnacles,Consols,NSW,141.3286607779,-32.0490225373,"100",N,"6",AUTO,O,"Pb, Zn, Ag, Au","Lead, Zinc, Silver, Gold",unknown
152.315,-29.1279,mineral_deposits.747,"334932",Timbarra-Poverty Point,"Poverty Point, Rocky River, Timbarra River",NSW,152.3150497268,-29.1279367547,"50",N,"4",AUTO,O,Au,Gold,historic mine
121.1741,-30.9882,mineral_deposits.748,"334641",Tindals,Tindals Project,WA,121.1741,-30.9882,"500",N,"6",AUTO,O,Au,Gold,historic mine
152.1,-32.7468,mineral_deposits.749,"335649",Tomago,,NSW,152.0999907071,-32.7468199338,"2000",N,"6",AUTO,O,"Rt, Zrn, Ilm, Mnz, Mnsd","Rutile, Zircon, Ilmenite, Monazite, Mineral sands",historic mine
131.5608,-12.831,mineral_deposits.750,"335292",Toms Gully,Mount Bundy Project,NT,131.5608,-12.831,"500",N,"4",AUTO,O,Au,Gold,historic mine
121.3228,-28.8976,mineral_deposits.751,"333392",Tower Hill,Leonora Operations,WA,121.3228,-28.8976,"500",N,"6",AUTO,O,"Au, Ag","Gold, Silver",historic mine
148.0281,-35.8194,mineral_deposits.752,"335936",Tumbarumba,"Batlow, Reedy Flat",NSW,148.0281278974,-35.8193593062,"250",N,"6",AUTO,O,"Au, Sn","Gold, Tin",historic mine
125.8578,-18.625,mineral_deposits.753,"335009",Twelve Mile Bore,"Prices Creek, Goongewa",WA,125.8578199412,-18.6250421482,"10",N,"5",AUTO,O,"Zn, Pb, (Ag)","Zinc, Lead, (Silver)",mineral deposit
121.5212,-31.6037,mineral_deposits.754,"335276",Wannaway,,WA,121.521158177,-31.6037471613,"100",N,"4",AUTO,O,"Ni, Co, Cu","Nickel, Cobalt, Copper",historic mine
115.9386,-32.8265,mineral_deposits.755,"333489",Waroona Shoreline,,WA,115.9386045536,-32.8265283415,"100",N,"6",AUTO,O,"Ilm, Zrn, Leu, Mnsd","Ilmenite, Zircon, Leucoxene, Mineral sands",historic mine
120.821,-28.0504,mineral_deposits.756,"335142",Weebo Bore,,WA,120.8210048854,-28.0503897014,"2000",N,"6",AUTO,O,Ni,Nickel,mineral deposit
