"75030DO004_201718 Value of Agricultural Commodities Produced, Australia–2017-18",,,,,,,
Released at 11:30 am (Canberra time) 30 April 2019,,,,,,,
"Value of Agricultural Commodities Produced–Australia, States and Territories and NRM regions–2017-18",,,,,,,
,,,,,,,
Region code,Region label,Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors
309,Queensland Murray Darling Basin,3630016,Vegetables for human consumption - All other vegetables n.e.c.,26378276.88,,22421535.34,
309,Queensland Murray Darling Basin,9017959,Livestock products - Total,39079240.84,^,37698667.31,^
309,Queensland Murray Darling Basin,9200159,Livestock Products - Wool,36610586.09,^,35230012.56,^
309,Queensland Murray Darling Basin,9200258,Livestock products - Milk,2468654.76,^,2468654.76,^
309,Queensland Murray Darling Basin,9015959,Livestock slaughtered and other disposals - Total,642815517.7,,589904519.5,
309,Queensland Murray Darling Basin,9100258,Livestock slaughtered and other disposals - Sheep and lambs,3846266.64,^,3416545.75,^
309,Queensland Murray Darling Basin,9100158,Livestock slaughtered and other disposals - Cattle and calves,556428237,,507923661,
309,Queensland Murray Darling Basin,9100358,Livestock slaughtered and other disposals - Pigs,64019525.49,^,61251053.42,^
309,Queensland Murray Darling Basin,9100658,Livestock slaughtered and other disposals - Poultry,5375179.76,,5299074.31,
309,Queensland Murray Darling Basin,9100916,Livestock slaughtered and other disposals - Other n.e.c.,13146308.82,*,12014184.99,*
310,Reef Catchments,9019959,Total agriculture,433693034.6,,409781376.5,
310,Reef Catchments,9013959,Total value of crops,372021907.6,,353409426.7,
310,Reef Catchments,1910758,Broadacre crops - Total,343034638.3,,328398143.7,
310,Reef Catchments,1500858,Broadacre crops - Cereal crops - Oats for grain,2336.55,,2044.56,
310,Reef Catchments,1504158,Broadacre crops - Cereal crops - Sorghum for grain,2793.02,,2501.03,
310,Reef Catchments,1508858,Broadacre crops - Cereal crops - Triticale for grain,237.72,,237.72,
310,Reef Catchments,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,414678.91,,398448.72,
310,Reef Catchments,1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,342611608.5,,327992226.4,
310,Reef Catchments,1510458,Broadacre crops - All other crops n.e.c.,2983.65,*,2685.28,*
310,Reef Catchments,3307859,Hay - Total,np,,np,
310,Reef Catchments,3308558,Hay - Other pasture cut for hay,np,,np,
310,Reef Catchments,3308158,Hay - Other crops cut for hay,17745.84,,17745.84,
310,Reef Catchments,1919559,"Nurseries, cut flowers or cultivated turf - Total",3426176.03,^,3241353.47,^
310,Reef Catchments,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",1784621.78,*,1606159.6,*
310,Reef Catchments,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",368451.1,*,331605.99,*
310,Reef Catchments,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",1416170.68,*,1274553.61,*
310,Reef Catchments,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",40368.1,*,36331.29,*
310,Reef Catchments,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",40368.1,*,36331.29,*
310,Reef Catchments,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",1601186.16,*,1598862.59,*
310,Reef Catchments,4309359,Fruit and nuts (excluding grapes) - Total,2308449.28,*,2225033.65,*
310,Reef Catchments,4201458,Fruit and nuts - Citrus fruit - Mandarins,1003.85,*,872.14,*
310,Reef Catchments,4200758,Fruit and nuts - Citrus fruit - Oranges,543.65,*,442.69,*
310,Reef Catchments,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,26530.05,*,23227.45,*
310,Reef Catchments,4205358,Fruit and nuts - Orchard fruit - Mangoes,75100.75,*,63643.54,*
310,Reef Catchments,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,890550.5,^,868856.27,^
310,Reef Catchments,4302258,Fruit and nuts - Other fruit - Strawberries,134344.75,*,114850.46,*
310,Reef Catchments,4304658,Fruit and nuts - Other fruit - Bananas,54331.34,*,48348.66,*
310,Reef Catchments,4209058,Fruit and nuts - Nuts - Macadamias,1126044.39,**,1104792.42,**
310,Reef Catchments,3630059,Vegetables for human consumption - Total,np,,np,
310,Reef Catchments,3601358,Vegetables for human consumption - Beans (including french and runner),3775.48,*,3284.97,*
310,Reef Catchments,3613658,Vegetables for human consumption - Capsicum (excluding chillies),np,,np,
310,Reef Catchments,3614058,Vegetables for human consumption - Melons,np,,np,
310,Reef Catchments,3607158,Vegetables for human consumption - Pumpkins,85702.94,,57386.65,
310,Reef Catchments,3630016,Vegetables for human consumption - All other vegetables n.e.c.,4626570.84,,3932585.21,
310,Reef Catchments,9017959,Livestock products - Total,941783.03,**,941621.93,**
310,Reef Catchments,9200159,Livestock Products - Wool,4272.22,**,4111.11,**
310,Reef Catchments,9200258,Livestock products - Milk,937510.81,**,937510.81,**
310,Reef Catchments,9015959,Livestock slaughtered and other disposals - Total,60729343.94,,55430327.83,
310,Reef Catchments,9100258,Livestock slaughtered and other disposals - Sheep and lambs,377.39,**,335.25,**
310,Reef Catchments,9100158,Livestock slaughtered and other disposals - Cattle and calves,60548134.05,,55264206.78,
310,Reef Catchments,9100358,Livestock slaughtered and other disposals - Pigs,6014.58,,5754.48,
310,Reef Catchments,9100658,Livestock slaughtered and other disposals - Poultry,3727.5,**,3674.73,**
310,Reef Catchments,9100916,Livestock slaughtered and other disposals - Other n.e.c.,171090.42,^,156356.59,^
311,South East Queensland,9019959,Total agriculture,1576130883,,1399786304,
311,South East Queensland,9013959,Total value of crops,990647939.4,,834025554.7,
311,South East Queensland,1910758,Broadacre crops - Total,25253847.81,^,23699828.2,^
311,South East Queensland,1500158,Broadacre crops - Cereal crops - Wheat for grain,1116007.65,*,1003432.79,*
311,South East Queensland,1500858,Broadacre crops - Cereal crops - Oats for grain,358202.08,*,313438.26,*
311,South East Queensland,1501758,Broadacre crops - Cereal crops - Barley for grain,301867.35,^,270050.56,^
311,South East Queensland,1504158,Broadacre crops - Cereal crops - Sorghum for grain,2210172.62,*,1979112.1,*
311,South East Queensland,1505358,Broadacre crops - Cereal crops - Maize for grain,4067670.94,*,3678468.14,*
311,South East Queensland,1510316,Broadacre crops - Cereal crops - All other cereals for grain or seed,17588.01,,15956.35,
311,South East Queensland,1901916,Broadacre crops - Non-cereal crops - Other pulses,1102007.8,*,1058139.05,*
311,South East Queensland,1901716,Broadacre crops - Non-cereal crops - Oilseeds - Other oilseeds,1201073.06,**,1154064.05,**
311,South East Queensland,1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,14579477.59,*,13957365.12,*
311,South East Queensland,1510458,Broadacre crops - All other crops n.e.c.,299780.71,**,269801.79,**
311,South East Queensland,3307859,Hay - Total,18884898.91,^,18884898.91,^
311,South East Queensland,1005158,Hay - Lucerne cut for hay,10968449.43,^,10968449.43,^
311,South East Queensland,3308558,Hay - Other pasture cut for hay,3169896.95,*,3169896.95,*
311,South East Queensland,3308058,Hay - Cereal cut for hay,1348770.45,^,1348770.45,^
311,South East Queensland,3308158,Hay - Other crops cut for hay,3397782.09,^,3397782.09,^
311,South East Queensland,1919559,"Nurseries, cut flowers or cultivated turf - Total",156423208.4,,144668101.7,
311,South East Queensland,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",106352239.3,,95717015.36,
311,South East Queensland,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",35344726.13,^,31810253.52,^
311,South East Queensland,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",71007513.16,^,63906761.85,^
311,South East Queensland,1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",10626425.97,^,9563783.37,^
311,South East Queensland,1919358,"Nurseries, cut flowers or cultivated turf - Cut flowers - Undercover",6159257.77,*,5543332,*
311,South East Queensland,1919458,"Nurseries, cut flowers or cultivated turf - Cut flowers - Outdoor",4467168.19,^,4020451.37,^
311,South East Queensland,1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",39444543.18,,39387302.96,
311,South East Queensland,4309359,Fruit and nuts (excluding grapes) - Total,241382356.4,,206855048.7,
311,South East Queensland,4201458,Fruit and nuts - Citrus fruit - Mandarins,55493.42,*,48212.72,*
311,South East Queensland,4200758,Fruit and nuts - Citrus fruit - Oranges,95008.3,^,77365.31,^
311,South East Queensland,4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,4483661.25,*,3925512.52,*
311,South East Queensland,4205558,Fruit and nuts - Stone fruit - Nectarines,146266.39,*,120456.08,*
311,South East Queensland,4206258,Fruit and nuts - Stone fruit - Peaches,268481.2,*,219896.43,*
311,South East Queensland,4204158,Fruit and nuts - Orchard fruit - Avocados,16595926.54,^,14262883.14,^
311,South East Queensland,4205358,Fruit and nuts - Orchard fruit - Mangoes,594438.84,*,503752.5,*
311,South East Queensland,4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,7314912.48,^,7136717.79,^
311,South East Queensland,4302258,Fruit and nuts - Other fruit - Strawberries,151881756.7,^,129842735.9,^
311,South East Queensland,4304658,Fruit and nuts - Other fruit - Bananas,269434.19,^,239765.51,^
311,South East Queensland,4306058,Fruit and nuts - Other fruit - Pineapples,29800991.19,^,22427114.91,^
311,South East Queensland,4307058,Fruit and nuts - Other fruit - All other fruit n.e.c.,4511280.78,*,3171190.18,*
311,South East Queensland,4209058,Fruit and nuts - Nuts - Macadamias,25168803.81,^,24693789.95,^
311,South East Queensland,4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,195901.26,*,185655.8,*
311,South East Queensland,3630059,Vegetables for human consumption - Total,548703627.9,,439917677.2,
311,South East Queensland,3601358,Vegetables for human consumption - Beans (including french and runner),67814561.35,,59004025.2,
311,South East Queensland,3601758,Vegetables for human consumption - Broccoli,27452791.31,,22916556.69,
311,South East Queensland,3601958,Vegetables for human consumption - Cabbages,np,,np,
311,South East Queensland,3613658,Vegetables for human consumption - Capsicum (excluding chillies),np,,np,
311,South East Queensland,3602458,Vegetables for human consumption - Carrots,40729703.08,,28871009.37,
311,South East Queensland,3602758,Vegetables for human consumption - Cauliflowers,12932116.86,*,9505281.68,*
311,South East Queensland,3610658,Vegetables for human consumption - Lettuces - Total,np,,np,
311,South East Queensland,3614058,Vegetables for human consumption - Melons,5434777.38,*,4610815.01,*
311,South East Queensland,3605858,Vegetables for human consumption - Mushrooms,65832589.82,,56278287.43,
311,South East Queensland,3611558,Vegetables for human consumption - Onions,24657563.93,^,21615079.08,^
311,South East Queensland,3606658,Vegetables for human consumption - Green peas - Processing,np,,np,
311,South East Queensland,3606758,Vegetables for human consumption - Green peas - Fresh market,np,,np,
311,South East Queensland,3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,12658230.93,,11370904.24,
311,South East Queensland,3607158,Vegetables for human consumption - Pumpkins,16798924.37,^,11248553.14,^
311,South East Queensland,3611758,Vegetables for human consumption - Sweet corn,66305281.08,,42981247.95,
311,South East Queensland,3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),30195256.89,,25233585.61,
311,South East Queensland,3630016,Vegetables for human consumption - All other vegetables n.e.c.,104958993.6,^,89215144.52,^
311,South East Queensland,9017959,Livestock products - Total,77493109.88,^,76949020.13,^
311,South East Queensland,9200159,Livestock Products - Wool,26783.81,**,25773.8,**
311,South East Queensland,9200258,Livestock products - Milk,61259957.25,^,61259957.25,^
311,South East Queensland,9200348,Livestock products - Eggs,16206368.82,,15663289.08,
311,South East Queensland,9015959,Livestock slaughtered and other disposals - Total,507989834,,488811728.8,
311,South East Queensland,9100258,Livestock slaughtered and other disposals - Sheep and lambs,1442.96,**,1282.26,**
311,South East Queensland,9100158,Livestock slaughtered and other disposals - Cattle and calves,158647625.2,^,144815589.9,^
311,South East Queensland,9100358,Livestock slaughtered and other disposals - Pigs,6564940.14,**,6281044.67,**
311,South East Queensland,9100658,Livestock slaughtered and other disposals - Poultry,339874706,,335062528.8,
311,South East Queensland,9100916,Livestock slaughtered and other disposals - Other n.e.c.,2901119.62,*,2651283.21,*
312,South West Queensland,9019959,Total agriculture,261928161.2,,240241670.4,
312,South West Queensland,9013959,Total value of crops,784324.32,*,705925.26,*
312,South West Queensland,1910758,Broadacre crops - Total,265703.3,**,240100.14,**
312,South West Queensland,1500158,Broadacre crops - Cereal crops - Wheat for grain,2281.87,**,2051.69,**
312,South West Queensland,1500858,Broadacre crops - Cereal crops - Oats for grain,16277.21,,14243.08,
312,South West Queensland,1901916,Broadacre crops - Non-cereal crops - Other pulses,22863.68,**,21953.52,**
312,South West Queensland,1510458,Broadacre crops - All other crops n.e.c.,224280.53,**,201851.84,**
312,South West Queensland,3307859,Hay - Total,6260.94,**,6260.94,**
312,South West Queensland,3308058,Hay - Cereal cut for hay,6260.94,**,6260.94,**
312,South West Queensland,5110058,Fruit and nuts - Grapes - Total,512360.08,**,459564.18,**
312,South West Queensland,4800558,Fruit and nuts - Grapes - All other uses,512360.08,**,459564.18,**
312,South West Queensland,9017959,Livestock products - Total,24481303.54,^,23595327.43,^
312,South West Queensland,9200159,Livestock Products - Wool,23494659.17,^,22608683.06,^
312,South West Queensland,9200258,Livestock products - Milk,986644.37,**,986644.37,**
312,South West Queensland,9015959,Livestock slaughtered and other disposals - Total,236662533.4,,215940417.7,
312,South West Queensland,9100258,Livestock slaughtered and other disposals - Sheep and lambs,2562472.65,^,2276147.36,^
312,South West Queensland,9100158,Livestock slaughtered and other disposals - Cattle and calves,224847684,,205208682.8,
312,South West Queensland,9100916,Livestock slaughtered and other disposals - Other n.e.c.,9252376.73,*,8455587.59,*
313,Southern Gulf,9019959,Total agriculture,580421520.5,,530164670.3,
313,Southern Gulf,9013959,Total value of crops,3450500.31,*,3450500.31,*
313,Southern Gulf,3307859,Hay - Total,3450500.31,*,3450500.31,*
313,Southern Gulf,3308558,Hay - Other pasture cut for hay,3169925.09,**,3169925.09,**
313,Southern Gulf,3308158,Hay - Other crops cut for hay,280575.22,**,280575.22,**
313,Southern Gulf,9017959,Livestock products - Total,2633838.58,**,2534517.37,**
313,Southern Gulf,9200159,Livestock Products - Wool,2633838.58,**,2534517.37,**
313,Southern Gulf,9015959,Livestock slaughtered and other disposals - Total,574337181.6,,524179652.6,
313,Southern Gulf,9100258,Livestock slaughtered and other disposals - Sheep and lambs,303586.6,**,269658.6,**
313,Southern Gulf,9100158,Livestock slaughtered and other disposals - Cattle and calves,573719960.6,,523623369,
313,Southern Gulf,9100916,Livestock slaughtered and other disposals - Other n.e.c.,313634.37,^,286625.05,^
314,Terrain NRM,9019959,Total agriculture,1149772088,,1053634438,
314,Terrain NRM,9013959,Total value of crops,1039021819,,948892505.4,
314,Terrain NRM,1910758,Broadacre crops - Total,430418538.7,,411825864.8,
314,Terrain NRM,1501758,Broadacre crops - Cereal crops - Barley for grain,220662.7,**,197404.87,**
314,Terrain NRM,1505358,Broadacre crops - Cereal crops - Maize for grain,5061257.37,*,4576986.25,*
314,Terrain NRM,1508558,Broadacre crops - Cereal crops - Rice for grain,75576.05,**,69239.05,**
314,Terrain NRM,1808158,Broadacre crops - Non-cereal crops - Peanuts in shell,2487516.82,**,2444142.82,**
314,Terrain NRM,1901916,Broadacre crops - Non-cereal crops - Other pulses,827600.07,*,794654.94,*
314,Terrain NRM,1902158,Broadacre crops - Non-cereal crops - Sugar cane - Cut for crushing,421634086.2,,403642781.6,
314,Terrain NRM,1510458,Broadacre crops - All other crops n.e.c.,111839.49,*,100655.22,*
314,Terrain NRM,3307859,Hay - Total,np,,np,
314,Terrain NRM,3308558,Hay - Other pasture cut for hay,np,,np,
314,Terrain NRM,3308058,Hay - Cereal cut for hay,np,,np,
314,Terrain NRM,3308158,Hay - Other crops cut for hay,50355.99,,50355.99,
314,Terrain NRM,1919559,"Nurseries, cut flowers or cultivated turf - Total",np,,np,
314,Terrain NRM,1919259,"Nurseries, cut flowers or cultivated turf - Nurseries",np,,np,
314,Terrain NRM,1919158,"Nurseries, cut flowers or cultivated turf - Nurseries - Undercover",7098736.29,*,6388862.66,*
314,Terrain NRM,1919258,"Nurseries, cut flowers or cultivated turf - Nurseries - Outdoor",np,,np,
